YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_DEP_REG_1,FLT_DEP_OUT_EARLY_1,FLT_DEP_IN_1,FLT_DEP_OUT_LATE_1
2025,4,APR,2025-04-21,GCFV,Fuerteventura,Spain,76,19,0,19,0
2025,4,APR,2025-04-21,GCGM,La Gomera,Spain,4,0,0,0,0
2025,4,APR,2025-04-21,GCHI,Hierro,Spain,8,0,0,0,0
2025,4,APR,2025-04-21,GCLA,La Palma,Spain,36,4,0,4,0
2025,4,APR,2025-04-21,GCLP,Gran Canaria,Spain,199,15,1,13,1
2025,4,APR,2025-04-21,GCRR,Lanzarote,Spain,90,16,0,16,0
2025,4,APR,2025-04-21,GCTS,Tenerife Sur/Reina Sofia,Spain,114,25,0,25,0
2025,4,APR,2025-04-21,GCXO,Tenerife North,Spain,115,13,1,12,0
2025,4,APR,2025-04-21,GEML,Melilla,Spain,21,3,0,3,0
2025,4,APR,2025-04-21,GMAD,Agadir,Morocco,30,4,0,4,0
2025,4,APR,2025-04-21,GMFF,Fes,Morocco,24,8,2,6,0
2025,4,APR,2025-04-21,GMME,Rabat,Morocco,28,7,2,5,0
2025,4,APR,2025-04-21,GMMN,Casablanca,Morocco,125,43,4,31,8
2025,4,APR,2025-04-21,GMMX,Marrakech,Morocco,118,38,1,28,9
2025,4,APR,2025-04-21,GMTT,Tanger,Morocco,29,7,0,6,1
2025,4,APR,2025-04-21,LATI,Tirana,Albania,97,25,2,23,0
2025,4,APR,2025-04-21,LBSF,Sofia,Bulgaria,94,23,0,23,0
2025,4,APR,2025-04-21,LCLK,Larnaca,Cyprus,115,45,0,45,0
2025,4,APR,2025-04-21,LCPH,Paphos,Cyprus,35,18,0,18,0
2025,4,APR,2025-04-21,LDZA,Zagreb,Croatia,76,13,1,12,0
2025,4,APR,2025-04-21,LEAL,Alicante,Spain,179,63,0,63,0
2025,4,APR,2025-04-21,LEAM,Almeria,Spain,14,3,1,2,0
2025,4,APR,2025-04-21,LEAS,Asturias,Spain,20,3,0,3,0
2025,4,APR,2025-04-21,LEBB,Bilbao,Spain,93,17,1,16,0
2025,4,APR,2025-04-21,LEBG,Burgos,Spain,4,0,0,0,0
2025,4,APR,2025-04-21,LEBL,Barcelona,Spain,522,136,0,136,0
2025,4,APR,2025-04-21,LEBZ,Badajoz,Spain,5,0,0,0,0
2025,4,APR,2025-04-21,LECO,La Coruna,Spain,18,4,0,4,0
2025,4,APR,2025-04-21,LECU,Madrid/Cuatro Viento,Spain,3,0,0,0,0
2025,4,APR,2025-04-21,LEDA,Lleida/Alguaire,Spain,4,0,0,0,0
2025,4,APR,2025-04-21,LEGE,Gerona,Spain,33,7,0,7,0
2025,4,APR,2025-04-21,LEGR,Granada,Spain,16,3,0,3,0
2025,4,APR,2025-04-21,LEGT,Madrid/Getafe,Spain,1,0,0,0,0
2025,4,APR,2025-04-21,LEIB,Ibiza,Spain,127,34,0,34,0
2025,4,APR,2025-04-21,LEJR,Jerez De La Frontera,Spain,20,5,0,5,0
2025,4,APR,2025-04-21,LELL,Sabadell,Spain,4,1,0,1,0
2025,4,APR,2025-04-21,LELN,Leon,Spain,4,2,0,2,0
2025,4,APR,2025-04-21,LEMD,Madrid/ Barajas,Spain,617,130,3,127,0
2025,4,APR,2025-04-21,LEMG,Málaga,Spain,293,105,1,103,1
2025,4,APR,2025-04-21,LEMH,Mahon,Spain,45,4,0,4,0
2025,4,APR,2025-04-21,LEMO,Seville/Moron,Spain,4,0,0,0,0
2025,4,APR,2025-04-21,LEPA,Palma de Mallorca,Spain,415,121,0,121,0
2025,4,APR,2025-04-21,LEPP,Noain Pamplona,Spain,7,2,0,2,0
2025,4,APR,2025-04-21,LERE,Valencia/Requena,Spain,1,0,0,0,0
2025,4,APR,2025-04-21,LERJ,Logrono,Spain,5,0,0,0,0
2025,4,APR,2025-04-21,LERS,Reus,Spain,13,5,0,5,0
2025,4,APR,2025-04-21,LERT,Rota,Spain,5,1,0,1,0
2025,4,APR,2025-04-21,LESB,Son Bonet,Spain,4,0,0,0,0
2025,4,APR,2025-04-21,LESO,San Sebastian,Spain,11,2,1,1,0
2025,4,APR,2025-04-21,LEST,Santiago,Spain,39,4,0,4,0
2025,4,APR,2025-04-21,LEVC,Valencia,Spain,132,40,0,40,0
2025,4,APR,2025-04-21,LEVD,Valladolid,Spain,4,2,0,2,0
2025,4,APR,2025-04-21,LEVT,Vitoria,Spain,20,4,0,4,0
2025,4,APR,2025-04-21,LEVX,Vigo,Spain,11,2,0,2,0
2025,4,APR,2025-04-21,LEXJ,Santander,Spain,16,1,0,1,0
2025,4,APR,2025-04-21,LEZG,Zaragoza,Spain,11,2,0,2,0
2025,4,APR,2025-04-21,LEZL,Sevilla,Spain,104,36,0,36,0
2025,4,APR,2025-04-21,LFBA,Agen-La Garenne,France,1,0,0,0,0
2025,4,APR,2025-04-21,LFBD,Bordeaux-Mérignac,France,72,26,1,23,2
2025,4,APR,2025-04-21,LFBE,Bergerac-Roumanière,France,2,0,0,0,0
2025,4,APR,2025-04-21,LFBH,La Rochelle-Ile de Ré,France,7,1,0,1,0
2025,4,APR,2025-04-21,LFBI,Poitiers-Biard,France,1,0,0,0,0
2025,4,APR,2025-04-21,LFBL,Limoges-Bellegarde,France,7,2,0,2,0
2025,4,APR,2025-04-21,LFBO,Toulouse-Blagnac,France,95,29,0,29,0
2025,4,APR,2025-04-21,LFBP,Pau-Pyrénées,France,7,1,0,1,0
2025,4,APR,2025-04-21,LFBT,Tarbes-Lourdes Pyrénées,France,12,5,1,4,0
2025,4,APR,2025-04-21,LFBZ,Biarritz-Bayonne-Anglet,France,21,2,0,2,0
2025,4,APR,2025-04-21,LFCR,Rodez-Marcillac,France,2,1,0,1,0
2025,4,APR,2025-04-21,LFGJ,Dôle-Tavaux,France,1,1,0,1,0
2025,4,APR,2025-04-21,LFJL,Metz-Nancy-Lorraine,France,4,4,0,4,0
2025,4,APR,2025-04-21,LFJR,Angers-Marcé,France,1,0,0,0,0
2025,4,APR,2025-04-21,LFKB,Bastia-Poretta,France,22,8,1,6,1
2025,4,APR,2025-04-21,LFKC,Calvi-Sainte-Catherine,France,9,3,0,3,0
2025,4,APR,2025-04-21,LFKF,Figari-Sud Corse,France,15,8,0,8,0
2025,4,APR,2025-04-21,LFKJ,Ajaccio-Napoléon-Bonaparte,France,22,5,0,5,0
2025,4,APR,2025-04-21,LFLB,Chambéry-Aix-les-Bains,France,9,5,1,3,1
2025,4,APR,2025-04-21,LFLC,Clermont-Ferrand-Auvergne,France,9,0,0,0,0
2025,4,APR,2025-04-21,LFLI,Annemasse,France,4,0,0,0,0
2025,4,APR,2025-04-21,LFLL,Lyon-Saint-Exupéry,France,126,44,5,38,1
2025,4,APR,2025-04-21,LFLP,Annecy-Meythet,France,3,1,0,1,0
2025,4,APR,2025-04-21,LFLS,Grenoble-Isère,France,3,2,1,1,0
2025,4,APR,2025-04-21,LFLY,Lyon-Bron,France,7,1,0,1,0
2025,4,APR,2025-04-21,LFMD,Cannes-Mandelieu,France,27,19,0,18,1
2025,4,APR,2025-04-21,LFMH,Saint-Etienne-Bouthéon,France,2,1,0,1,0
2025,4,APR,2025-04-21,LFMI,Istres-Le Tubé,France,1,0,0,0,0
2025,4,APR,2025-04-21,LFMK,Carcassonne-Salvaza,France,6,3,1,2,0
2025,4,APR,2025-04-21,LFML,Marseille-Provence,France,138,57,4,53,0
2025,4,APR,2025-04-21,LFMN,Nice-Côte d’Azur,France,250,119,13,103,3
2025,4,APR,2025-04-21,LFMP,Perpignan-Rivesaltes,France,15,2,0,2,0
2025,4,APR,2025-04-21,LFMT,Montpellier-Méditerranée,France,43,12,2,10,0
2025,4,APR,2025-04-21,LFMU,Béziers-Vias,France,8,1,1,0,0
2025,4,APR,2025-04-21,LFMV,Avignon-Caumont,France,22,7,1,5,1
2025,4,APR,2025-04-21,LFOB,Beauvais-Tillé,France,67,11,1,10,0
2025,4,APR,2025-04-21,LFOH,Le Havre-Octeville,France,1,1,0,1,0
2025,4,APR,2025-04-21,LFOK,Châlons-Vatry,France,1,0,0,0,0
2025,4,APR,2025-04-21,LFOP,Rouen,France,5,2,0,2,0
2025,4,APR,2025-04-21,LFOT,Tours-Val de Loire,France,3,2,0,2,0
2025,4,APR,2025-04-21,LFPB,Paris-Le Bourget,France,57,12,0,12,0
2025,4,APR,2025-04-21,LFPG,Paris-Charles-de-Gaulle,France,678,128,2,125,1
2025,4,APR,2025-04-21,LFPN,Toussus-le-Noble,France,9,5,0,5,0
2025,4,APR,2025-04-21,LFPO,Paris-Orly,France,347,114,4,107,3
2025,4,APR,2025-04-21,LFQQ,Lille-Lesquin,France,23,9,0,9,0
2025,4,APR,2025-04-21,LFRB,Brest-Bretagne,France,22,4,0,3,1
2025,4,APR,2025-04-21,LFRD,Dinard-Pleurtuit-Saint-Malo,France,5,1,0,1,0
2025,4,APR,2025-04-21,LFRG,Deauville-Normandie,France,10,2,0,2,0
2025,4,APR,2025-04-21,LFRH,Lorient-Lann Bihoué,France,2,0,0,0,0
2025,4,APR,2025-04-21,LFRK,Caen-Carpiquet,France,9,4,0,4,0
2025,4,APR,2025-04-21,LFRM,Le Mans,France,2,2,0,2,0
2025,4,APR,2025-04-21,LFRN,Rennes-Saint-Jacques,France,10,2,0,2,0
2025,4,APR,2025-04-21,LFRQ,Quimper-Pluguffan,France,2,0,0,0,0
2025,4,APR,2025-04-21,LFRS,Nantes-Atlantique,France,91,30,0,29,1
2025,4,APR,2025-04-21,LFSB,Bâle-Mulhouse,France,113,44,0,43,1
2025,4,APR,2025-04-21,LFSL,Brive-Souillac,France,4,1,1,0,0
2025,4,APR,2025-04-21,LFST,Strasbourg-Entzheim,France,20,17,1,15,1
2025,4,APR,2025-04-21,LFTH,Hyères-Le Palyvestre,France,16,7,0,6,1
2025,4,APR,2025-04-21,LFTW,Nîmes-Garons,France,8,3,0,3,0
2025,4,APR,2025-04-21,LGAV,Athens,Greece,417,105,4,101,0
2025,4,APR,2025-04-21,LGIR,Heraklion,Greece,96,47,3,43,1
2025,4,APR,2025-04-21,LGKF,Kefallinia,Greece,7,4,0,4,0
2025,4,APR,2025-04-21,LGKO,Kos,Greece,18,8,0,8,0
2025,4,APR,2025-04-21,LGKR,Corfu,Greece,27,9,0,9,0
2025,4,APR,2025-04-21,LGMK,Mikonos,Greece,13,12,0,12,0
2025,4,APR,2025-04-21,LGPZ,Aktion,Greece,3,0,0,0,0
2025,4,APR,2025-04-21,LGRP,Rodos,Greece,51,28,3,25,0
2025,4,APR,2025-04-21,LGSA,Khania/Souda,Greece,28,15,2,13,0
2025,4,APR,2025-04-21,LGSK,Skiathos,Greece,2,2,2,0,0
2025,4,APR,2025-04-21,LGSR,Santorini,Greece,24,21,1,20,0
2025,4,APR,2025-04-21,LGTS,Thessaloniki,Greece,92,47,4,43,0
2025,4,APR,2025-04-21,LGZA,Zakinthos,Greece,6,3,1,2,0
2025,4,APR,2025-04-21,LHBP,Budapest/ Ferihegy,Hungary,193,44,0,44,0
2025,4,APR,2025-04-21,LIBR,Brindisi,Italy,36,3,0,3,0
2025,4,APR,2025-04-21,LICC,Catania,Italy,122,18,0,18,0
2025,4,APR,2025-04-21,LICJ,Palermo Falcone-Borsellino,Italy,95,11,0,11,0
2025,4,APR,2025-04-21,LIMC,Milan/ Malpensa,Italy,309,44,0,44,0
2025,4,APR,2025-04-21,LIME,Bergamo,Italy,148,18,0,18,0
2025,4,APR,2025-04-21,LIMF,Torino Caselle,Italy,48,12,0,12,0
2025,4,APR,2025-04-21,LIML,Milan/ Linate,Italy,165,12,0,12,0
2025,4,APR,2025-04-21,LIPE,Bologna,Italy,133,34,1,33,0
2025,4,APR,2025-04-21,LIPH,Treviso,Italy,32,7,1,6,0
2025,4,APR,2025-04-21,LIPZ,Venice,Italy,137,33,3,30,0
2025,4,APR,2025-04-21,LIRA,Rome/Ciampino,Italy,50,13,0,13,0
2025,4,APR,2025-04-21,LIRF,Rome/Fiumicino,Italy,483,109,0,108,1
2025,4,APR,2025-04-21,LIRN,Naples,Italy,147,32,0,32,0
2025,4,APR,2025-04-21,LIRP,Pisa San Giusto,Italy,63,10,3,7,0
2025,4,APR,2025-04-21,LJLJ,Ljubljana,Slovenia,25,3,0,3,0
2025,4,APR,2025-04-21,LJMB,Maribor,Slovenia,4,0,0,0,0
2025,4,APR,2025-04-21,LJPZ,Portorož,Slovenia,8,0,0,0,0
2025,4,APR,2025-04-21,LKKV,Karlovy Vary,Czech Republic,2,2,0,2,0
2025,4,APR,2025-04-21,LKMT,Ostrava,Czech Republic,9,2,0,2,0
2025,4,APR,2025-04-21,LKPR,Prague,Czech Republic,189,42,1,41,0
2025,4,APR,2025-04-21,LKTB,Brno-Tuřany,Czech Republic,6,2,0,2,0
2025,4,APR,2025-04-21,LLBG,Tel Aviv,Israel,280,107,6,97,4
2025,4,APR,2025-04-21,LMML,Malta,Malta,112,35,3,32,0
2025,4,APR,2025-04-21,LOWG,Graz,Austria,15,2,0,2,0
2025,4,APR,2025-04-21,LOWI,Innsbruck,Austria,5,1,0,1,0
2025,4,APR,2025-04-21,LOWK,Klagenfurt,Austria,13,1,0,1,0
2025,4,APR,2025-04-21,LOWL,Linz,Austria,11,1,0,1,0
2025,4,APR,2025-04-21,LOWS,Salzburg,Austria,28,9,1,8,0
2025,4,APR,2025-04-21,LOWW,Vienna,Austria,345,77,1,76,0
2025,4,APR,2025-04-21,LPAZ,Santa Maria,Portugal,2,0,0,0,0
2025,4,APR,2025-04-21,LPCS,Cascais,Portugal,13,0,0,0,0
2025,4,APR,2025-04-21,LPFL,Flores,Portugal,3,0,0,0,0
2025,4,APR,2025-04-21,LPFR,Faro,Portugal,125,30,2,28,0
2025,4,APR,2025-04-21,LPHR,Horta,Portugal,10,0,0,0,0
2025,4,APR,2025-04-21,LPMA,Madeira,Portugal,62,11,0,11,0
2025,4,APR,2025-04-21,LPMT,Montijo AirBase,Portugal,1,0,0,0,0
2025,4,APR,2025-04-21,LPPD,Ponta Delgada,Portugal,43,4,0,4,0
2025,4,APR,2025-04-21,LPPR,Porto,Portugal,166,37,0,37,0
2025,4,APR,2025-04-21,LPPS,Porto Santo,Portugal,4,1,0,1,0
2025,4,APR,2025-04-21,LPPT,Lisbon,Portugal,320,48,0,47,1
2025,4,APR,2025-04-21,LQSA,Sarajevo,Bosnia and Herzegovina,26,5,0,5,0
2025,4,APR,2025-04-21,LRBS,Bucharest/ Băneasa,Romania,9,0,0,0,0
2025,4,APR,2025-04-21,LROP,Bucharest/ Otopeni,Romania,180,31,0,31,0
2025,4,APR,2025-04-21,LSGG,Geneva,Switzerland,227,88,7,75,6
2025,4,APR,2025-04-21,LSGS,Sion,Switzerland,13,6,0,6,0
2025,4,APR,2025-04-21,LSZH,Zürich,Switzerland,380,115,3,112,0
2025,4,APR,2025-04-21,LTAC,Ankara/ Esenboğa,Türkiye,123,3,0,2,1
2025,4,APR,2025-04-21,LTAI,Antalya,Türkiye,293,21,2,19,0
2025,4,APR,2025-04-21,LTBA,Istanbul/ Atatürk,Türkiye,16,4,0,4,0
2025,4,APR,2025-04-21,LTBJ,İzmir/ Adnan Menderes,Türkiye,96,13,2,11,0
2025,4,APR,2025-04-21,LTFJ,Istanbul/ Sabiha Gökçen,Türkiye,344,25,2,22,1
2025,4,APR,2025-04-21,LTFM,Istanbul International,Türkiye,728,76,4,70,2
2025,4,APR,2025-04-21,LUKK,Chișinău,Moldova,50,3,0,3,0
2025,4,APR,2025-04-21,LWSK,Skopje,North Macedonia,39,12,1,11,0
2025,4,APR,2025-04-21,LYBE,Belgrade/ Nikola Tesla,Serbia,124,22,3,17,2
2025,4,APR,2025-04-21,LYPG,Podgorica,Montenegro,24,3,0,3,0
2025,4,APR,2025-04-21,LZIB,Bratislava,Slovakia,17,4,0,4,0
2025,4,APR,2025-04-21,UDYZ,Zvartnots,Armenia,53,1,0,0,1
2025,4,APR,2025-04-21,UGTB,Tbilisi,Georgia,68,6,2,4,0
2025,4,APR,2025-04-22,EBAW,Antwerp,Belgium,24,2,0,2,0
2025,4,APR,2025-04-22,EBBR,Brussels,Belgium,284,63,1,62,0
2025,4,APR,2025-04-22,EBCI,Charleroi,Belgium,104,41,0,39,2
2025,4,APR,2025-04-22,EBLG,Liège,Belgium,54,9,0,9,0
2025,4,APR,2025-04-22,EBOS,Ostend-Bruges,Belgium,5,0,0,0,0
2025,4,APR,2025-04-22,EDDB,Berlin/ Schoenefeld,Germany,252,66,2,64,0
2025,4,APR,2025-04-22,EDDC,Dresden,Germany,13,3,0,3,0
2025,4,APR,2025-04-22,EDDE,Erfurt,Germany,8,0,0,0,0
2025,4,APR,2025-04-22,EDDF,Frankfurt,Germany,636,159,2,157,0
2025,4,APR,2025-04-22,EDDG,Muenster-Osnabrueck,Germany,34,7,0,7,0
2025,4,APR,2025-04-22,EDDH,Hamburg,Germany,169,34,0,34,0
2025,4,APR,2025-04-22,EDDK,Cologne-Bonn,Germany,178,38,1,37,0
2025,4,APR,2025-04-22,EDDL,Dusseldorf,Germany,227,69,0,69,0
2025,4,APR,2025-04-22,EDDM,Munich,Germany,479,98,11,87,0
2025,4,APR,2025-04-22,EDDN,Nuremberg,Germany,60,17,0,17,0
2025,4,APR,2025-04-22,EDDP,Leipzig-Halle,Germany,122,14,0,14,0
2025,4,APR,2025-04-22,EDDR,Saarbruecken,Germany,9,3,0,3,0
2025,4,APR,2025-04-22,EDDS,Stuttgart,Germany,116,49,0,49,0
2025,4,APR,2025-04-22,EDDV,Hanover,Germany,79,17,0,17,0
2025,4,APR,2025-04-22,EDDW,Bremen,Germany,32,9,0,9,0
2025,4,APR,2025-04-22,EETN,Tallinn,Estonia,58,8,0,8,0
2025,4,APR,2025-04-22,EETU,Tartu,Estonia,2,0,0,0,0
2025,4,APR,2025-04-22,EFHK,Helsinki/ Vantaa,Finland,226,15,0,15,0
2025,4,APR,2025-04-22,EGAA,Belfast/Aldergrove,United Kingdom,75,5,0,5,0
2025,4,APR,2025-04-22,EGAC,Belfast/City Airport,United Kingdom,37,2,0,2,0
2025,4,APR,2025-04-22,EGAE,Londonderry/Eglinton,United Kingdom,3,0,0,0,0
2025,4,APR,2025-04-22,EGBB,Birmingham,United Kingdom,128,36,2,34,0
2025,4,APR,2025-04-22,EGCC,Manchester,United Kingdom,265,52,2,50,0
2025,4,APR,2025-04-22,EGGD,Bristol,United Kingdom,106,27,1,26,0
2025,4,APR,2025-04-22,EGGW,London/ Luton,United Kingdom,181,50,0,50,0
2025,4,APR,2025-04-22,EGHI,Southampton,United Kingdom,26,3,0,3,0
2025,4,APR,2025-04-22,EGKB,Biggin Hill,United Kingdom,29,6,1,5,0
2025,4,APR,2025-04-22,EGKK,London/ Gatwick,United Kingdom,344,79,2,77,0
2025,4,APR,2025-04-22,EGLC,London/ City,United Kingdom,81,16,0,16,0
2025,4,APR,2025-04-22,EGLF,Farnborough,United Kingdom,33,2,0,2,0
2025,4,APR,2025-04-22,EGLL,London/ Heathrow,United Kingdom,684,115,3,112,0
2025,4,APR,2025-04-22,EGNT,Newcastle,United Kingdom,53,13,0,13,0
2025,4,APR,2025-04-22,EGNX,East Midlands,United Kingdom,70,14,1,13,0
2025,4,APR,2025-04-22,EGPD,Aberdeen,United Kingdom,57,5,0,4,1
2025,4,APR,2025-04-22,EGPF,Glasgow,United Kingdom,98,11,0,11,0
2025,4,APR,2025-04-22,EGPH,Edinburgh,United Kingdom,170,25,2,23,0
2025,4,APR,2025-04-22,EGSS,London/ Stansted,United Kingdom,273,51,0,51,0
2025,4,APR,2025-04-22,EHAM,Amsterdam/ Schiphol,Netherlands,699,86,0,86,0
2025,4,APR,2025-04-22,EHBK,Maastricht-Aachen,Netherlands,6,0,0,0,0
2025,4,APR,2025-04-22,EHGG,Groningen,Netherlands,21,2,0,2,0
2025,4,APR,2025-04-22,EHLE,Lelystad,Netherlands,6,1,0,1,0
2025,4,APR,2025-04-22,EHRD,Rotterdam,Netherlands,34,15,0,15,0
2025,4,APR,2025-04-22,EICK,Cork,Ireland,41,4,0,4,0
2025,4,APR,2025-04-22,EIDL,Donegal,Ireland,2,0,0,0,0
2025,4,APR,2025-04-22,EIDW,Dublin,Ireland,369,43,1,42,0
2025,4,APR,2025-04-22,EIKN,Connaught,Ireland,7,1,0,1,0
2025,4,APR,2025-04-22,EIKY,Kerry/Farranfore,Ireland,9,0,0,0,0
2025,4,APR,2025-04-22,EINN,Shannon,Ireland,32,2,0,2,0
2025,4,APR,2025-04-22,EIWT,Weston,Ireland,1,0,0,0,0
2025,4,APR,2025-04-22,EKCH,Copenhagen/ Kastrup,Denmark,369,42,0,42,0
2025,4,APR,2025-04-22,ELLX,Luxembourg,Luxembourg,98,44,0,44,0
2025,4,APR,2025-04-22,ENBR,Bergen,Norway,145,6,0,6,0
2025,4,APR,2025-04-22,ENGM,Oslo/ Gardermoen,Norway,339,20,0,19,1
2025,4,APR,2025-04-22,ENHD,Haugesund,Norway,12,0,0,0,0
2025,4,APR,2025-04-22,ENVA,Trondheim,Norway,88,2,0,2,0
2025,4,APR,2025-04-22,ENZV,Stavanger,Norway,105,4,0,4,0
2025,4,APR,2025-04-22,EPBY,Bydgoszcz,Poland,5,0,0,0,0
2025,4,APR,2025-04-22,EPGD,Gdansk,Poland,76,7,0,7,0
2025,4,APR,2025-04-22,EPKK,Krakow - Balice,Poland,127,29,0,29,0
2025,4,APR,2025-04-22,EPKT,Katowice - Pyrzowice,Poland,58,10,1,9,0
2025,4,APR,2025-04-22,EPLB,Lublin,Poland,5,0,0,0,0
2025,4,APR,2025-04-22,EPLL,Lodz - Lublinek,Poland,5,0,0,0,0
2025,4,APR,2025-04-22,EPMO,Warszawa/ Modlin,Poland,15,4,0,4,0
2025,4,APR,2025-04-22,EPPO,Poznan - Lawica,Poland,45,12,0,12,0
2025,4,APR,2025-04-22,EPRA,Radom,Poland,1,0,0,0,0
2025,4,APR,2025-04-22,EPRZ,Rzeszow - Jasionka,Poland,22,1,0,1,0
2025,4,APR,2025-04-22,EPSC,Szczecin - Goleniów,Poland,11,1,0,1,0
2025,4,APR,2025-04-22,EPSY,Olsztyn-Mazury,Poland,3,1,0,1,0
2025,4,APR,2025-04-22,EPWA,Warszawa/ Chopina,Poland,269,50,0,50,0
2025,4,APR,2025-04-22,EPWR,Wroclaw/ Strachowice,Poland,60,13,0,12,1
2025,4,APR,2025-04-22,EPZG,Zielona Gora - Babimost,Poland,2,1,0,1,0
2025,4,APR,2025-04-22,ESGG,Göteborg,Sweden,67,12,0,12,0
2025,4,APR,2025-04-22,ESSA,Stockholm/ Arlanda,Sweden,295,23,0,23,0
2025,4,APR,2025-04-22,ESSB,Stockholm/ Bromma,Sweden,12,1,0,1,0
2025,4,APR,2025-04-22,EVLA,Liepaja,Latvia,5,0,0,0,0
2025,4,APR,2025-04-22,EVRA,Riga,Latvia,80,9,0,9,0
2025,4,APR,2025-04-22,EYKA,Kaunas,Lithuania,20,3,0,3,0
2025,4,APR,2025-04-22,EYPA,Palanga,Lithuania,5,0,0,0,0
2025,4,APR,2025-04-22,EYSA,Šiauliai,Lithuania,4,0,0,0,0
2025,4,APR,2025-04-22,EYVI,Vilnius,Lithuania,62,9,0,9,0
2025,4,APR,2025-04-22,GCFV,Fuerteventura,Spain,70,19,0,19,0
2025,4,APR,2025-04-22,GCGM,La Gomera,Spain,4,0,0,0,0
2025,4,APR,2025-04-22,GCHI,Hierro,Spain,7,0,0,0,0
2025,4,APR,2025-04-22,GCLA,La Palma,Spain,29,0,0,0,0
2025,4,APR,2025-04-22,GCLP,Gran Canaria,Spain,188,23,0,23,0
2025,4,APR,2025-04-22,GCRR,Lanzarote,Spain,102,19,0,19,0
2025,4,APR,2025-04-22,GCTS,Tenerife Sur/Reina Sofia,Spain,122,24,0,24,0
2025,4,APR,2025-04-22,GCXO,Tenerife North,Spain,109,4,0,4,0
2025,4,APR,2025-04-22,GEML,Melilla,Spain,15,4,1,3,0
2025,4,APR,2025-04-22,GMAD,Agadir,Morocco,34,9,3,6,0
2025,4,APR,2025-04-22,GMFF,Fes,Morocco,21,12,0,12,0
2025,4,APR,2025-04-22,GMME,Rabat,Morocco,33,8,4,2,2
2025,4,APR,2025-04-22,GMMN,Casablanca,Morocco,117,29,8,16,5
2025,4,APR,2025-04-22,GMMX,Marrakech,Morocco,111,40,5,25,10
2025,4,APR,2025-04-22,GMTT,Tanger,Morocco,29,9,1,8,0
2025,4,APR,2025-04-22,LATI,Tirana,Albania,84,30,0,28,2
2025,4,APR,2025-04-22,LBSF,Sofia,Bulgaria,96,31,0,30,1
2025,4,APR,2025-04-22,LCLK,Larnaca,Cyprus,106,46,0,46,0
2025,4,APR,2025-04-22,LCPH,Paphos,Cyprus,32,17,1,16,0
2025,4,APR,2025-04-22,LDZA,Zagreb,Croatia,72,16,2,13,1
2025,4,APR,2025-04-22,LEAL,Alicante,Spain,186,97,1,96,0
2025,4,APR,2025-04-22,LEAM,Almeria,Spain,15,5,0,5,0
2025,4,APR,2025-04-22,LEAS,Asturias,Spain,19,4,1,3,0
2025,4,APR,2025-04-22,LEBA,Cordoba,Spain,2,0,0,0,0
2025,4,APR,2025-04-22,LEBB,Bilbao,Spain,76,19,1,18,0
2025,4,APR,2025-04-22,LEBG,Burgos,Spain,6,1,1,0,0
2025,4,APR,2025-04-22,LEBL,Barcelona,Spain,506,190,2,188,0
2025,4,APR,2025-04-22,LEBZ,Badajoz,Spain,6,1,0,1,0
2025,4,APR,2025-04-22,LECO,La Coruna,Spain,17,0,0,0,0
2025,4,APR,2025-04-22,LECU,Madrid/Cuatro Viento,Spain,3,0,0,0,0
2025,4,APR,2025-04-22,LEDA,Lleida/Alguaire,Spain,6,0,0,0,0
2025,4,APR,2025-04-22,LEGE,Gerona,Spain,26,13,0,13,0
2025,4,APR,2025-04-22,LEGR,Granada,Spain,18,5,0,5,0
2025,4,APR,2025-04-22,LEGT,Madrid/Getafe,Spain,4,1,0,1,0
2025,4,APR,2025-04-22,LEIB,Ibiza,Spain,95,25,0,25,0
2025,4,APR,2025-04-22,LEJR,Jerez De La Frontera,Spain,20,4,0,4,0
2025,4,APR,2025-04-22,LELL,Sabadell,Spain,4,0,0,0,0
2025,4,APR,2025-04-22,LEMD,Madrid/ Barajas,Spain,592,146,4,142,0
2025,4,APR,2025-04-22,LEMG,Málaga,Spain,273,131,10,121,0
2025,4,APR,2025-04-22,LEMH,Mahon,Spain,43,7,1,6,0
2025,4,APR,2025-04-22,LEMO,Seville/Moron,Spain,5,0,0,0,0
2025,4,APR,2025-04-22,LEPA,Palma de Mallorca,Spain,393,119,1,118,0
2025,4,APR,2025-04-22,LEPP,Noain Pamplona,Spain,6,0,0,0,0
2025,4,APR,2025-04-22,LERJ,Logrono,Spain,5,2,0,2,0
2025,4,APR,2025-04-22,LERS,Reus,Spain,23,7,0,7,0
2025,4,APR,2025-04-22,LERT,Rota,Spain,18,2,0,2,0
2025,4,APR,2025-04-22,LESB,Son Bonet,Spain,6,1,0,1,0
2025,4,APR,2025-04-22,LESO,San Sebastian,Spain,7,0,0,0,0
2025,4,APR,2025-04-22,LEST,Santiago,Spain,35,4,0,4,0
2025,4,APR,2025-04-22,LETO,Madrid/Torrejon,Spain,4,0,0,0,0
2025,4,APR,2025-04-22,LEVC,Valencia,Spain,121,45,1,44,0
2025,4,APR,2025-04-22,LEVD,Valladolid,Spain,3,2,0,2,0
2025,4,APR,2025-04-22,LEVT,Vitoria,Spain,24,5,0,5,0
2025,4,APR,2025-04-22,LEVX,Vigo,Spain,13,0,0,0,0
2025,4,APR,2025-04-22,LEXJ,Santander,Spain,9,0,0,0,0
